1,1,-0.031353936,0,0
3,1,-0.059156366,0,0
5,1,0.118249625,0,0
7,1,-0.046932295,0,0
9,1,0.074587449,0,0
11,1,0.097738542,1,0
13,2,0.661095679,1,0
15,2,0.613709748,1,0
17,1,0.486142159,2,0
1,1,-0.031353936,0,0
3,2,0.073631063,0,0
5,1,0.012735337,0,0
7,1,-0.003051728,0,0
9,2,0.203101933,1,0
11,1,0.197304428,1,0
13,1,0.281030238,1,0
15,2,0.387415797,1,0
17,2,0.427806437,1,0
19,2,0.420820922,1,0
21,2,0.389893226,2,1
23,1,0.475985527,2,1
25,1,0.339501143,2,1
27,1,0.550481081,3,1
1,2,0.215029404,0,0
3,1,0.012122601,0,0
5,1,0.182850718,1,0
7,1,0.263298362,1,0
9,1,0.243274927,1,0
11,1,0.21481517,1,0
13,1,0.301044852,1,0
15,1,0.224637747,1,0
17,1,0.302015394,1,0
19,1,0.321979791,1,0
21,1,0.301639259,1,0
23,1,0.301284909,1,0
25,1,0.267366648,1,0
27,1,0.348466665,1,0
29,1,0.294193029,1,0
31,1,0.336420923,1,0
33,1,0.32689029,2,0
1,1,-0.092404604,0,0
3,1,0.022280306,0,0
5,1,0.10873656,0,0
7,1,-0.006953537,0,0
9,1,0.058491871,0,0
11,1,-0.001795739,0,0
13,1,0.029209107,0,0
15,1,-0.095440835,0,0
17,0,-0.087577552,0,0
19,1,0.048724532,0,0
21,1,0.056988269,0,0
23,2,0.110276654,1,0
25,1,0.258851185,1,0
27,1,0.284268141,1,0
29,1,0.197707638,1,0
31,2,0.485059917,1,0
33,2,0.452192724,1,0
35,1,0.393289447,1,0
37,1,0.204368502,1,0
39,1,0.240660071,1,0
1,2,0.396482125,0,0
3,1,0.184005007,0,0
5,1,-0.005555734,0,0
7,0,-0.081012845,0,0
9,2,0.242609486,0,0
11,1,-0.04530859,0,0
13,1,-0.050484687,0,0
15,1,-0.072267994,0,0
17,1,0.017844349,0,0
19,1,0.029819086,0,0
21,0,-0.410662964,0,0
23,0,-0.185678273,0,0
25,1,-0.030627236,0,0
27,1,-0.045980141,0,0
29,1,0.078481153,0,0
31,1,0.065342516,0,0
33,0,-0.037900999,0,0
35,1,-0.069009885,0,0
37,1,-0.059485644,0,0
39,1,0.115629211,0,0
41,1,0.092642084,0,0
1,1,0.066149935,0,0
3,1,0.17046459,1,0
5,2,-0.442487508,1,0
7,2,-0.419355452,1,0
9,2,-0.430990994,1,0
11,2,-0.404224038,1,0
13,2,-0.356359601,1,0
15,1,-0.30841127,1,0
17,1,-0.312124938,1,0
1,0,-0.180618614,0,0
3,1,0.170451969,0,0
5,2,0.163209721,0,0
7,1,0.063123018,0,0
9,1,0.022938386,0,0
11,1,0.026715711,0,0
13,1,0.093183324,0,0
15,1,0.14218843,1,1
17,1,-0.212052412,1,1
19,2,-0.340585485,2,1
21,1,-0.473156884,2,1
23,2,-0.53553766,2,1
25,2,-0.542245999,2,1
27,2,-0.705287576,2,1
1,2,-0.396482125,0,0
3,1,0.200084701,0,0
5,2,0.094615057,0,0
7,1,0.119184613,0,0
9,0,-0.127534643,0,0
11,1,0.014164627,0,0
13,1,0.022396833,0,0
15,1,-0.140203297,0,0
17,0,-0.368119851,0,0
19,1,0.130768679,1,1
21,1,0.293408498,2,1
23,1,0.557508349,3,1
1,1,-0.167488873,0,0
3,2,0.057583034,0,0
5,1,-0.074979246,0,0
7,0,-0.191911161,0,0
9,1,0.108690873,0,0
11,1,-0.064973399,0,0
13,0,-0.054589629,0,0
15,0,-0.071434781,0,0
17,1,0.167727172,1,1
19,1,0.165495709,1,1
21,1,0.156090818,1,1
1,0,-0.180618614,0,0
