
1,1,0.19021134078502655,0,0
3,1,0.13368521630764008,0,0
5,2,0.16693362593650818,0,0
7,1,0.21643413975834846,1,1
9,2,0.3734004497528076,1,1
11,1,0.3410928249359131,1,1
13,1,0.33260582387447357,1,1
15,2,0.4887397736310959,2,1
17,2,0.6832990646362305,2,1
19,2,0.5748389810323715,2,1
21,1,0.4278382211923599,2,1
23,1,0.517607569694519,3,1
1,1,0.03135393559932709,0,0
3,1,0.017303183674812317,0,0
5,1,0.14318980276584625,0,0
7,1,-0.026925206184387207,0,0
9,2,0.19987808167934418,0,0
11,0,-0.23133637011051178,0,0
13,1,-0.09742555022239685,0,0
15,1,0.08102491497993469,0,0
17,1,0.10470375418663025,0,0
19,1,0.08674494922161102,1,0
21,2,0.40052318572998047,1,0
23,2,0.5910370051860809,1,0
25,2,0.3504500687122345,1,0
27,1,0.13601016998291016,1,0
1,0,-0.14849282801151276,0,0
3,1,-0.07380756735801697,0,0
5,1,0.03436434268951416,0,0
7,1,0.10558626055717468,0,0
9,1,0.10457147657871246,0,0
11,1,0.03276313841342926,0,0
13,2,0.13840332627296448,0,0
15,2,0.1121470034122467,0,0
17,1,0.15524158254265785,1,1
19,1,0.18800359964370728,1,1
21,1,0.36376185715198517,2,1
1,1,0.10641974210739136,0,0
3,1,0.029018476605415344,0,0
5,2,0.11889863014221191,0,0
7,0,-0.17449185252189636,0,0
9,1,0.03155255317687988,0,0
11,2,0.15932713076472282,1,1
13,2,0.4027660861611366,1,1
15,1,0.37843697518110275,1,1
17,1,0.3979480415582657,1,1
19,1,0.4097735956311226,1,1
1,1,0.16002334654331207,0,0
3,1,0.14351307600736618,0,0
5,1,0.05023784935474396,0,0
7,1,0.001809433102607727,0,0
1,1,-0.16748887300491333,0,0
3,0,-0.19472827017307281,0,0
5,1,0.05307270772755146,1,1
7,1,0.18367540836334229,1,1
9,1,0.32972636818885803,1,1
11,2,0.4153112769126892,1,1
13,1,0.3586176931858063,1,1
15,2,0.3988681212067604,1,1
17,2,0.40989863872528076,1,1
19,1,0.29619717597961426,2,2
1,1,-0.022218331694602966,0,0
3,1,-0.011194497346878052,0,0
5,1,-0.14667794108390808,0,0
7,1,-0.04558591544628143,0,0
9,2,0.12559880316257477,0,0
11,2,0.06906262040138245,0,0
13,2,0.2582380771636963,1,0
15,1,0.3599281907081604,1,0
17,1,0.16452404856681824,1,0
19,1,0.3151973783969879,1,0
21,1,0.33204591274261475,1,0
1,1,-0.10641974210739136,0,0
3,2,0.2707154303789139,0,0
5,1,0.09443758428096771,0,0
7,1,0.05193597078323364,0,0
9,1,0.1152324229478836,0,0
11,2,0.1295081228017807,0,0
13,2,0.3270980715751648,0,0
15,2,0.42649810016155243,0,0
17,2,0.3972209542989731,0,0
19,0,-0.09218066930770874,0,0
21,1,0.18203815817832947,1,0
23,1,0.2982550263404846,1,0
25,1,0.3487069606781006,1,0
1,1,0.05954235792160034,0,0
3,1,0.0633997917175293,0,0
5,1,0.03488516807556152,0,0
7,0,-0.1293044090270996,0,0
9,1,-0.05056048929691315,0,0
1,1,-0.05954235792160034,0,0
3,2,0.13250407576560974,0,0
5,1,0.007624819874763489,0,0
7,1,-0.014537155628204346,0,0
9,1,0.11462697386741638,0,0
11,2,0.1370624452829361,0,0
13,2,0.18686598539352417,0,0
15,2,0.23371118307113647,0,0
17,1,0.018799826502799988,0,0
19,0,-0.0875723659992218,0,0
21,2,0.23979806900024414,0,0
23,1,0.20909935235977173,1,0
25,1,0.3159102201461792,1,0
27,1,0.21582302451133728,1,0
29,1,0.20671026408672333,1,0
1,1,0.16002334654331207,0,0
3,2,0.2064521610736847,0,0
5,1,0.1017434149980545,0,0
7,0,-0.11008843779563904,0,0
9,1,0.08163756132125854,0,0
11,1,0.12537549436092377,0,0
13,1,-0.09097544848918915,0,0
15,2,0.25182221829891205,0,0
17,2,0.14619328081607819,0,0
19,2,0.11617153882980347,0,0
21,1,-0.05331107974052429,0,0
23,1,-0.02284058928489685,0,0
25,1,0.06907594203948975,0,0
27,1,0.1985812410712242,1,1
1,1,0.16619423031806946,0,0
3,1,-0.02598431706428528,0,0
5,1,0.047191545367240906,0,0
7,0,-0.05377432703971863,0,0
9,2,0.22563575208187103,1,1
11,1,0.2794409543275833,1,1
13,2,0.36967597901821136,1,1
15,2,0.4014224112033844,2,1
17,2,0.515420451760292,2,1
1,1,0.06614993512630463,0,0
3,0,-0.10446056723594666,0,0
5,1,-0.10343374311923981,0,0
7,1,0.023831188678741455,0,0
9,1,0.0036205649375915527,0,0
11,1,0.11525803804397583,0,0
13,1,0.15907203406095505,1,1
15,1,0.2508113905787468,1,1
17,1,0.2524770200252533,1,1
19,1,0.26102741062641144,2,1
21,1,0.40645265579223633,2,1
1,2,0.39648212492465973,0,0
3,0,-0.15550467371940613,0,0
5,0,-0.3236469477415085,0,0
7,1,0.03566046059131622,0,0
9,1,0.08680535852909088,0,0
11,1,0.018758118152618408,0,0
13,1,-0.06068900227546692,0,0
15,1,0.002765342593193054,0,0
1,2,0.18061861395835876,0,0
3,2,0.15045566856861115,0,0
5,1,0.02584858238697052,0,0
7,1,0.016590222716331482,0,0
9,1,0.13503729552030563,1,0
11,1,0.2691115438938141,1,0
1,1,0.16748887300491333,0,0
3,1,-0.05889001488685608,0,0
5,2,0.17416128516197205,0,0
7,1,0.08955961465835571,0,0
9,1,-0.010274380445480347,0,0
11,1,0.009919360280036926,0,0
13,0,-0.2251700758934021,0,0
15,1,0.030706554651260376,0,0
1,1,0.09240460395812988,0,0
3,1,-0.02228030562400818,0,0
5,1,0.1742752492427826,0,0
7,1,-0.03613068163394928,0,0
9,1,0.044650331139564514,0,0
11,1,0.09968768060207367,1,0
13,2,0.4209935665130615,1,0
15,1,0.2853391766548157,1,0
17,1,0.366410493850708,1,0
19,2,0.4019889235496521,1,0
21,1,0.36864617466926575,1,0
1,0,-0.39648212492465973,0,0
3,0,-0.2141343355178833,0,0
5,1,-0.037441328167915344,0,0
7,0,-0.2656010687351227,0,0
9,1,-0.20449281483888626,0,0
11,2,0.16307109594345093,1,0
13,2,0.5780993103981018,1,0
1,0,-0.21502940356731415,0,0
3,1,0.11101740598678589,0,0
5,2,0.12481844425201416,0,0
7,1,0.16483063995838165,0,0
9,1,0.03636464476585388,0,0
11,0,-0.04813215136528015,0,0
13,1,-0.0033567845821380615,0,0
15,1,0.016792267560958862,0,0
17,2,0.0749606192111969,0,0
19,1,-0.037525027990341187,0,0
21,1,0.11625605821609497,0,0
1,1,-0.05954235792160034,0,0
3,1,-0.04244798421859741,0,0
5,1,0.07853111624717712,0,0
7,0,-0.21989241242408752,0,0
9,1,-0.07378871738910675,0,0
11,2,0.18528176471590996,1,1
13,1,0.30020061135292053,1,1
15,1,0.36706890910863876,1,1
1,1,-0.16748887300491333,0,0
3,1,0.006576463580131531,0,0
5,1,-0.05142569541931152,0,0
7,1,0.09669630229473114,1,0
9,2,0.41292545199394226,1,0
11,1,0.2700076401233673,1,0
13,1,0.35560059547424316,1,0
15,2,0.7212522029876709,1,0
17,2,0.686806857585907,1,0
19,2,0.5693092867732048,2,1
21,1,0.4484817385673523,2,1
23,2,0.6507442444562912,2,1
25,1,0.5993806719779968,3,1
1,1,0.11312738060951233,0,0
3,1,0.13570506870746613,0,0
5,1,0.05728273093700409,0,0
7,1,-0.03944160044193268,0,0
9,0,-0.24494871497154236,0,0
11,0,-0.15098071098327637,0,0
13,1,-0.18275415897369385,0,0
15,0,-0.18599195778369904,0,0
17,1,-0.009164348244667053,0,0
19,1,0.0029545873403549194,0,0
21,2,0.0522177517414093,0,0
23,1,0.11610822007060051,1,1
25,1,0.20760136097669601,1,1
27,2,0.39459579437971115,1,1
29,1,0.35097071528434753,1,1
31,2,0.39999306201934814,1,1
1,0,-0.21522748470306396,0,0
3,2,0.14781290292739868,0,0
5,1,0.07890065014362335,0,0
7,2,0.2587326020002365,0,0
9,2,0.19795261323451996,1,0
11,1,0.3462996780872345,1,0
13,1,0.24434733390808105,1,0
1,0,-0.14849282801151276,0,0
3,1,-0.09814472496509552,0,0
5,1,-0.016330033540725708,0,0
7,2,0.12833374738693237,0,0
9,1,0.032443225383758545,0,0
11,1,-0.0683208703994751,0,0
13,0,-0.09640735387802124,0,0
15,2,0.16256147623062134,0,0
17,1,0.009411484003067017,0,0
19,2,0.11545390635728836,1,0
21,2,0.3505830466747284,2,1
23,1,0.46967291831970215,2,1
25,1,0.40077561140060425,2,1
1,2,0.14849282801151276,0,0
3,1,0.05259048938751221,0,0
5,1,-0.03320968151092529,0,0
7,1,0.09944336116313934,1,1
9,1,0.35621485859155655,1,1
11,2,0.4073125720024109,1,1
13,2,0.34779882431030273,2,1
15,1,0.6043809056282043,3,1
1,0,-0.18061861395835876,0,0
