
1,1,0.10641974210739136,0,0
3,1,-0.010541930794715881,0,0
5,1,-0.00414411723613739,0,0
7,0,-0.1395426243543625,0,0
9,0,-0.23485848307609558,0,0
11,1,-0.08670458197593689,0,0
13,1,-0.012734845280647278,0,0
15,1,0.000499725341796875,0,0
17,1,0.07454151660203934,1,0
19,1,0.42590096592903137,1,0
21,2,0.4727492332458496,1,0
23,1,0.30040106177330017,1,0
25,2,0.38367733359336853,1,0
27,2,0.4084644317626953,1,0
29,2,0.4735669791698456,1,0
31,2,0.4461122155189514,1,0
33,2,0.4424353837966919,1,0
35,1,0.16163966059684753,1,0
37,2,0.3805375397205353,1,0
39,2,0.42401278018951416,1,0
41,2,0.42852047085762024,1,0
43,2,0.41242358088493347,1,0
45,2,0.4204568862915039,1,0
47,2,0.3723391890525818,1,0
49,2,0.37369632720947266,1,0
51,1,0.1620880365371704,1,0
53,2,0.3987545669078827,1,0
55,2,0.4006534814834595,1,0
57,2,0.4014342725276947,1,0
59,1,0.40639549493789673,1,0
61,1,0.3385351300239563,1,0
63,1,0.3366805911064148,1,0
65,1,0.34454062581062317,1,0
67,1,0.316387414932251,1,0
69,2,0.5763496309518814,1,0
71,2,0.5923355668783188,2,1
73,2,0.8371746018528938,2,1
1,1,-0.09240460395812988,0,0
3,1,0.02228030562400818,0,0
5,1,0.06893166899681091,0,0
7,1,-0.02026037871837616,0,0
9,1,-0.02830757200717926,0,0
11,2,0.13035596907138824,0,0
13,2,0.27455008774995804,1,1
15,2,0.4100777506828308,1,1
17,2,0.6089181303977966,1,1
19,2,0.4976657032966614,1,1
21,2,0.4782680794596672,1,1
23,1,0.40769073367118835,2,2
1,1,-0.05954235792160034,0,0
3,1,0.08552953600883484,0,0
5,1,-0.06681863963603973,0,0
7,1,-0.19901269674301147,0,0
9,1,-0.021825522184371948,0,0
11,1,0.09482112526893616,0,0
13,1,0.13370775431394577,1,1
15,1,0.3802648112177849,1,1
17,2,0.39365168660879135,1,1
19,1,0.18841097503900528,1,1
21,1,0.3211270868778229,1,1
23,1,0.3445265218615532,1,1
25,2,0.42539774626493454,1,1
27,2,0.43559780716896057,1,1
29,2,0.382662296295166,1,1
31,1,0.2714727222919464,1,1
33,1,0.22482216358184814,1,1
35,1,0.22337770462036133,1,1
37,1,0.22205938398838043,1,1
39,1,0.17581728100776672,1,1
41,1,0.2911701798439026,1,1
43,1,0.29241135716438293,2,1
45,1,0.46437542140483856,2,1
47,1,0.4450605809688568,3,1
1,2,0.15270453691482544,0,0
3,2,0.16250896453857422,0,0
5,2,0.12022610008716583,0,0
7,1,0.02688249945640564,0,0
9,1,0.011181697249412537,0,0
11,1,0.020717129111289978,0,0
13,1,-0.059816330671310425,0,0
15,1,0.12203523516654968,1,0
17,1,0.22467643022537231,1,0
19,2,0.42507076263427734,1,0
21,1,0.29452547430992126,1,0
23,1,0.3394916355609894,1,0
25,1,0.24482068419456482,1,0
27,1,0.19867733120918274,1,0
29,2,0.5245684683322906,1,0
31,2,0.4677581191062927,1,0
33,2,0.41063451766967773,1,0
1,1,-0.18290792405605316,0,0
3,1,0.11031582951545715,0,0
5,2,0.2952810823917389,0,0
7,2,0.0612311065196991,0,0
9,1,-0.021133527159690857,0,0
11,0,-0.10054337978363037,0,0
13,2,0.05963332951068878,0,0
15,1,0.12605556845664978,1,0
17,1,0.33672773838043213,1,0
19,1,0.3280036747455597,1,0
21,2,0.25121263414621353,2,1
23,1,0.4906967282295227,2,1
25,1,0.4603014588356018,2,1
27,1,0.4463859051465988,2,1
29,1,0.4291374236345291,2,1
31,1,0.3041553497314453,2,1
33,1,0.44099175930023193,2,1
35,1,0.4403248429298401,3,2
1,0,-0.14849282801151276,0,0
3,1,-0.07380756735801697,0,0
5,1,0.12194904685020447,0,0
7,1,-0.06247079372406006,0,0
9,2,0.26834118366241455,1,1
11,2,0.41524702310562134,1,1
13,2,0.41916998475790024,1,1
1,1,-0.09240460395812988,0,0
3,1,0.03942202031612396,0,0
5,1,0.1711196005344391,0,0
7,1,0.008875593543052673,0,0
9,1,-0.06541982293128967,0,0
