1,0.027896134
3,0.014426692
5,0.03346216
7,0.04003768
9,0.08315451
11,0.104653835
13,0.14587167
15,0.21256736
17,0.21770222
19,0.22056262
21,0.2512886
23,0.2887376
25,0.28188908
27,0.23120059
29,0.27580968
31,0.25344652
33,0.29713276
35,0.3322024
37,0.4481909
39,0.47359046
41,0.5237778
43,0.26463944
45,0.25860247
